transaction_id,store_id,product_id,quantity_sold,unit_price,total_amount,sale_date
51107,5,1008,3,65.0,195.0,2024-08-30
51108,5,1009,6,85.0,510.0,2024-06-25
51109,2,1014,5,35.0,175.0,2024-12-18
51110,1,1005,1,185.0,185.0,2024-07-16
51111,1,1003,10,55.0,550.0,2024-04-19
51112,2,1011,4,30.0,120.0,2024-12-12
51113,2,1005,7,185.0,1295.0,2024-09-19
51114,1,1014,1,35.0,35.0,2024-08-30
51115,2,1011,3,30.0,90.0,2024-11-03
51116,1,1004,5,180.0,900.0,2024-11-07
51117,3,1012,5,40.0,200.0,2024-08-04
51118,4,1014,6,35.0,210.0,2024-08-23
51119,3,1004,8,180.0,1440.0,2024-06-03
51120,5,1014,10,35.0,350.0,2024-07-22
51121,5,1002,1,35.0,35.0,2024-09-18
51122,3,1009,10,85.0,850.0,2024-11-07
51123,3,1005,2,185.0,370.0,2024-09-03
51124,1,1006,5,120.0,600.0,2024-11-23
51125,3,1014,5,35.0,175.0,2024-05-13
51126,3,1004,3,180.0,540.0,2024-09-21
51127,2,1001,10,450.0,4500.0,2024-07-25
51128,3,1011,3,30.0,90.0,2024-01-14
51129,4,1005,5,185.0,925.0,2024-08-02
51130,4,1007,1,45.0,45.0,2024-10-25
51131,5,1014,4,35.0,140.0,2024-06-24
51132,2,1011,9,30.0,270.0,2024-11-22
51133,4,1011,6,30.0,180.0,2024-09-16
51134,3,1014,3,35.0,105.0,2024-12-02
51135,5,1003,5,55.0,275.0,2024-02-19
51136,4,1003,5,55.0,275.0,2024-10-13
51137,2,1011,6,30.0,180.0,2024-12-01
51138,1,1004,6,180.0,1080.0,2024-04-24
51139,3,1007,6,45.0,270.0,2024-07-09
51140,3,1010,5,25.0,125.0,2024-08-25
51141,1,1008,1,65.0,65.0,2024-11-20
51142,5,1010,10,25.0,250.0,2024-02-06
51143,4,1004,9,180.0,1620.0,2024-03-02
51144,4,1009,5,85.0,425.0,2024-07-30
51145,1,1014,3,35.0,105.0,2024-03-11
51146,2,1006,7,120.0,840.0,2024-10-18
51147,4,1003,6,55.0,330.0,2024-04-02
51148,1,1008,6,65.0,390.0,2024-11-19
51149,2,1006,1,120.0,120.0,2024-01-03
51150,4,1005,4,185.0,740.0,2024-03-27
51151,5,1013,3,120.0,360.0,2024-09-07
51152,1,1003,10,55.0,550.0,2024-08-10
51153,4,1007,7,45.0,315.0,2024-09-01
51154,4,1001,1,450.0,450.0,2024-09-30
51155,2,1012,6,40.0,240.0,2024-01-08
51156,3,1013,9,120.0,1080.0,2024-04-07
51157,1,1011,1,30.0,30.0,2024-11-16
51158,2,1004,6,180.0,1080.0,2024-06-08
51159,2,1002,7,35.0,245.0,2024-09-14
51160,5,1005,3,185.0,555.0,2024-02-03
51161,1,1005,5,185.0,925.0,2024-08-21
51162,5,1010,9,25.0,225.0,2024-06-21
51163,4,1011,3,30.0,90.0,2024-06-24
51164,4,1006,4,120.0,480.0,2024-03-25
51165,4,1001,4,450.0,1800.0,2024-04-24
51166,2,1004,1,180.0,180.0,2024-10-28
51167,5,1003,2,55.0,110.0,2024-07-06
51168,1,1007,5,45.0,225.0,2024-09-30
51169,5,1001,10,450.0,4500.0,2024-01-25
51170,1,1011,1,30.0,30.0,2024-01-25
51171,1,1007,8,45.0,360.0,2024-07-13
51172,1,1009,5,85.0,425.0,2024-08-30
51173,2,1004,1,180.0,180.0,2024-06-03
51174,4,1011,2,30.0,60.0,2024-12-05
51175,5,1005,10,185.0,1850.0,2024-11-06
51176,2,1007,2,45.0,90.0,2024-09-18
51177,5,1002,5,35.0,175.0,2024-02-28
51178,1,1008,4,65.0,260.0,2024-11-07
51179,2,1013,5,120.0,600.0,2024-09-24
51180,2,1006,7,120.0,840.0,2024-05-31
51181,2,1001,9,450.0,4050.0,2024-09-11
51182,2,1012,8,40.0,320.0,2024-06-18
51183,2,1001,1,450.0,450.0,2024-12-09
51184,1,1002,10,35.0,350.0,2024-12-08
51185,4,1003,2,55.0,110.0,2024-09-18
51186,1,1012,2,40.0,80.0,2024-05-11
51187,2,1008,5,65.0,325.0,2024-05-15
51188,4,1001,2,450.0,900.0,2024-03-30
51189,1,1014,5,35.0,175.0,2024-07-03
51190,3,1007,2,45.0,90.0,2024-02-18
51191,1,1001,3,450.0,1350.0,2024-12-05
51192,2,1006,6,120.0,720.0,2024-08-12
51193,5,1005,2,185.0,370.0,2024-07-09
51194,3,1003,2,55.0,110.0,2024-07-24
51195,4,1008,5,65.0,325.0,2024-07-16
51196,4,1013,7,120.0,840.0,2024-11-28
51197,2,1002,3,35.0,105.0,2024-12-22
51198,1,1014,3,35.0,105.0,2024-02-23
51199,4,1010,8,25.0,200.0,2024-10-18
51200,4,1003,10,55.0,550.0,2024-07-13
51201,3,1010,1,25.0,25.0,2024-12-16
51202,2,1008,8,65.0,520.0,2024-02-27
51203,4,1008,1,65.0,65.0,2024-02-02
51204,3,1011,6,30.0,180.0,2024-01-07
51205,5,1013,10,120.0,1200.0,2024-10-16
51206,2,1011,6,30.0,180.0,2024-09-22
51207,5,1012,10,40.0,400.0,2024-02-18
51208,4,1011,4,30.0,120.0,2024-09-03
51209,3,1011,7,30.0,210.0,2024-03-17
51210,5,1010,1,25.0,25.0,2024-01-06
51211,2,1009,8,85.0,680.0,2024-09-10
51212,2,1002,8,35.0,280.0,2024-06-13
51213,2,1006,5,120.0,600.0,2024-01-26
51214,5,1004,9,180.0,1620.0,2024-11-25
51215,4,1007,4,45.0,180.0,2024-02-10
51216,4,1008,10,65.0,650.0,2024-08-17
51217,1,1014,8,35.0,280.0,2024-08-16
51218,3,1002,8,35.0,280.0,2024-11-30
51219,1,1002,7,35.0,245.0,2024-07-30
51220,1,1009,9,85.0,765.0,2024-01-01
51221,1,1013,10,120.0,1200.0,2024-11-12
51222,3,1009,9,85.0,765.0,2024-04-15
51223,4,1006,6,120.0,720.0,2024-01-28
51224,2,1014,8,35.0,280.0,2024-06-18
51225,5,1013,10,120.0,1200.0,2024-11-03
51226,4,1012,6,40.0,240.0,2024-08-19
51227,1,1002,4,35.0,140.0,2024-01-02
51228,3,1006,5,120.0,600.0,2024-10-07
51229,5,1006,2,120.0,240.0,2024-01-24
51230,2,1008,3,65.0,195.0,2024-07-28
51231,1,1005,10,185.0,1850.0,2024-04-10
51232,2,1002,7,35.0,245.0,2024-04-20
51233,4,1014,4,35.0,140.0,2024-06-22
51234,1,1013,7,120.0,840.0,2024-01-24
51235,5,1002,8,35.0,280.0,2024-08-22
51236,5,1009,3,85.0,255.0,2024-09-12
51237,1,1009,1,85.0,85.0,2024-10-10
51238,4,1014,10,35.0,350.0,2024-09-04
51239,5,1013,3,120.0,360.0,2024-12-20
51240,5,1003,3,55.0,165.0,2024-02-23
51241,4,1011,10,30.0,300.0,2024-11-06
51242,3,1009,7,85.0,595.0,2024-08-02
51243,5,1012,4,40.0,160.0,2024-05-20
51244,4,1006,5,120.0,600.0,2024-08-19
51245,2,1003,7,55.0,385.0,2024-11-04
51246,5,1005,9,185.0,1665.0,2024-06-09
51247,5,1011,4,30.0,120.0,2024-04-12
51248,2,1010,5,25.0,125.0,2024-12-17
51249,3,1011,3,30.0,90.0,2024-12-29
51250,2,1009,9,85.0,765.0,2024-12-21
51251,3,1012,2,40.0,80.0,2024-06-29
51252,5,1008,10,65.0,650.0,2024-10-19
51253,4,1011,9,30.0,270.0,2024-05-26
51254,4,1013,1,120.0,120.0,2024-09-24
51255,1,1001,7,450.0,3150.0,2024-03-15
51256,1,1011,1,30.0,30.0,2024-04-12
51257,3,1013,3,120.0,360.0,2024-05-26
51258,3,1003,1,55.0,55.0,2024-12-19
51259,3,1004,9,180.0,1620.0,2024-01-17
51260,3,1014,8,35.0,280.0,2024-02-22
51261,5,1014,9,35.0,315.0,2024-04-24
51262,5,1007,4,45.0,180.0,2024-09-18
51263,3,1012,1,40.0,40.0,2024-07-14
51264,4,1007,6,45.0,270.0,2024-10-09
51265,1,1001,5,450.0,2250.0,2024-04-13
51266,5,1014,8,35.0,280.0,2024-04-25
51267,3,1013,10,120.0,1200.0,2024-10-06
51268,5,1004,4,180.0,720.0,2024-05-30
51269,4,1003,2,55.0,110.0,2024-04-05
51270,2,1012,9,40.0,360.0,2024-03-02
51271,4,1001,7,450.0,3150.0,2024-05-22
51272,5,1005,3,185.0,555.0,2024-03-23
51273,5,1014,5,35.0,175.0,2024-01-03
51274,3,1008,3,65.0,195.0,2024-01-21
51275,2,1006,10,120.0,1200.0,2024-01-27
51276,5,1014,5,35.0,175.0,2024-09-08
51277,5,1009,6,85.0,510.0,2024-02-07
51278,3,1009,4,85.0,340.0,2024-04-04
51279,5,1002,9,35.0,315.0,2024-03-22
51280,4,1009,9,85.0,765.0,2024-07-25
51281,1,1006,4,120.0,480.0,2024-04-19
51282,3,1006,6,120.0,720.0,2024-05-30
51283,2,1013,10,120.0,1200.0,2024-09-28
51284,4,1009,1,85.0,85.0,2024-02-28
51285,3,1008,4,65.0,260.0,2024-11-24
51286,5,1010,4,25.0,100.0,2024-01-21
51287,3,1007,2,45.0,90.0,2024-07-16
51288,3,1009,5,85.0,425.0,2024-01-13
51289,5,1014,6,35.0,210.0,2024-09-20
51290,5,1008,8,65.0,520.0,2024-01-23
51291,3,1011,4,30.0,120.0,2024-06-13
51292,5,1002,2,35.0,70.0,2024-03-26
51293,5,1009,1,85.0,85.0,2024-11-16
51294,1,1004,4,180.0,720.0,2024-12-16
51295,4,1014,2,35.0,70.0,2024-04-15
51296,5,1014,7,35.0,245.0,2024-11-27
51297,1,1012,3,40.0,120.0,2024-01-13
51298,4,1012,6,40.0,240.0,2024-01-20
51299,1,1002,1,35.0,35.0,2024-04-01
51300,3,1009,2,85.0,170.0,2024-10-21
51301,2,1005,7,185.0,1295.0,2024-07-17
51302,4,1011,7,30.0,210.0,2024-08-09
51303,3,1001,7,450.0,3150.0,2024-12-10
51304,1,1009,1,85.0,85.0,2024-11-24
51305,5,1002,10,35.0,350.0,2024-01-24
51306,1,1006,9,120.0,1080.0,2024-02-24
51307,3,1013,5,120.0,600.0,2024-11-06
51308,1,1005,8,185.0,1480.0,2024-07-14
51309,4,1014,1,35.0,35.0,2024-08-30
51310,2,1009,4,85.0,340.0,2024-03-10
51311,4,1013,9,120.0,1080.0,2024-05-31
51312,2,1005,6,185.0,1110.0,2024-01-06
51313,5,1014,9,35.0,315.0,2024-03-13
51314,1,1001,1,450.0,450.0,2024-10-20
51315,5,1007,9,45.0,405.0,2024-10-07
51316,1,1005,4,185.0,740.0,2024-06-25
51317,2,1007,9,45.0,405.0,2024-03-13
51318,2,1003,4,55.0,220.0,2024-11-11
51319,3,1004,2,180.0,360.0,2024-04-02
51320,5,1014,1,35.0,35.0,2024-10-08
51321,4,1011,9,30.0,270.0,2024-02-07
51322,3,1011,2,30.0,60.0,2024-05-08
51323,1,1004,10,180.0,1800.0,2024-09-06
51324,3,1006,3,120.0,360.0,2024-12-09
51325,2,1002,5,35.0,175.0,2024-11-13
51326,1,1004,6,180.0,1080.0,2024-09-05
51327,4,1006,10,120.0,1200.0,2024-12-03
51328,3,1012,10,40.0,400.0,2024-03-19
51329,5,1010,6,25.0,150.0,2024-06-10
51330,4,1003,1,55.0,55.0,2024-06-09
51331,2,1013,4,120.0,480.0,2024-12-30
51332,4,1005,6,185.0,1110.0,2024-03-09
51333,3,1008,8,65.0,520.0,2024-08-16
51334,3,1013,5,120.0,600.0,2024-09-06
51335,5,1002,3,35.0,105.0,2024-11-26
51336,5,1002,5,35.0,175.0,2024-03-12
51337,5,1004,5,180.0,900.0,2024-11-16
51338,1,1012,2,40.0,80.0,2024-01-10
51339,5,1011,1,30.0,30.0,2024-10-24
51340,5,1007,10,45.0,450.0,2024-04-18
51341,1,1009,5,85.0,425.0,2024-10-05
51342,5,1008,3,65.0,195.0,2024-07-06
51343,4,1004,10,180.0,1800.0,2024-05-28
51344,2,1008,9,65.0,585.0,2024-09-18
51345,1,1007,6,45.0,270.0,2024-09-14
51346,1,1011,4,30.0,120.0,2024-11-10
51347,2,1013,9,120.0,1080.0,2024-03-12
51348,4,1003,3,55.0,165.0,2024-10-16
51349,5,1011,3,30.0,90.0,2024-09-04
51350,3,1001,4,450.0,1800.0,2024-09-06
51351,2,1002,5,35.0,175.0,2024-07-08
51352,2,1001,4,450.0,1800.0,2024-09-22
51353,3,1007,8,45.0,360.0,2024-08-20
51354,1,1001,6,450.0,2700.0,2024-02-22
51355,5,1011,5,30.0,150.0,2024-05-14
51356,5,1009,10,85.0,850.0,2024-03-30
51357,4,1011,7,30.0,210.0,2024-07-06
51358,5,1011,2,30.0,60.0,2024-09-21
51359,3,1007,4,45.0,180.0,2024-09-21
51360,4,1006,6,120.0,720.0,2024-09-06
51361,4,1010,1,25.0,25.0,2024-09-13
51362,2,1008,3,65.0,195.0,2024-04-27
51363,1,1009,5,85.0,425.0,2024-04-18
51364,2,1003,3,55.0,165.0,2024-07-04
51365,5,1012,2,40.0,80.0,2024-12-04
51366,2,1007,6,45.0,270.0,2024-02-28
51367,4,1011,8,30.0,240.0,2024-09-02
51368,2,1010,3,25.0,75.0,2024-11-27
51369,4,1001,4,450.0,1800.0,2024-01-23
51370,2,1010,10,25.0,250.0,2024-03-23
51371,2,1011,9,30.0,270.0,2024-01-21
51372,5,1003,1,55.0,55.0,2024-03-26
51373,3,1003,9,55.0,495.0,2024-07-26
51374,5,1010,1,25.0,25.0,2024-12-04
51375,3,1002,4,35.0,140.0,2024-08-17
51376,5,1008,8,65.0,520.0,2024-03-28
51377,2,1014,7,35.0,245.0,2024-11-03
51378,2,1013,10,120.0,1200.0,2024-04-03
51379,5,1011,9,30.0,270.0,2024-05-15
51380,2,1012,6,40.0,240.0,2024-08-20
51381,5,1010,2,25.0,50.0,2024-04-27
51382,4,1007,3,45.0,135.0,2024-02-25
51383,1,1004,9,180.0,1620.0,2024-09-15
51384,4,1014,3,35.0,105.0,2024-11-06
51385,1,1003,8,55.0,440.0,2024-11-10
51386,5,1001,9,450.0,4050.0,2024-09-14
51387,1,1002,8,35.0,280.0,2024-12-03
51388,2,1010,9,25.0,225.0,2024-01-01
51389,4,1009,7,85.0,595.0,2024-07-08
51390,1,1012,9,40.0,360.0,2024-08-07
51391,2,1013,8,120.0,960.0,2024-07-14
51392,3,1010,10,25.0,250.0,2024-02-20
51393,4,1003,5,55.0,275.0,2024-09-01
51394,2,1014,2,35.0,70.0,2024-05-25
51395,5,1009,7,85.0,595.0,2024-05-11
51396,2,1001,1,450.0,450.0,2024-10-22
51397,5,1002,9,35.0,315.0,2024-01-04
51398,4,1011,4,30.0,120.0,2024-12-18
51399,3,1007,6,45.0,270.0,2024-02-24
51400,2,1007,10,45.0,450.0,2024-05-09
51401,3,1014,9,35.0,315.0,2024-08-04
51402,5,1006,10,120.0,1200.0,2024-05-21
51403,4,1013,4,120.0,480.0,2024-07-30
51404,5,1013,9,120.0,1080.0,2024-09-04
51405,2,1006,9,120.0,1080.0,2024-10-11
51406,4,1005,5,185.0,925.0,2024-10-22
51407,3,1013,7,120.0,840.0,2024-03-11
51408,1,1012,4,40.0,160.0,2024-08-16
51409,2,1002,4,35.0,140.0,2024-09-17
51410,4,1013,6,120.0,720.0,2024-10-08
51411,5,1012,1,40.0,40.0,2024-03-23
51412,4,1011,1,30.0,30.0,2024-02-16
51413,2,1008,10,65.0,650.0,2024-08-10
51414,1,1002,5,35.0,175.0,2024-04-23
51415,3,1002,10,35.0,350.0,2024-01-20
51416,4,1007,10,45.0,450.0,2024-12-01
51417,5,1005,10,185.0,1850.0,2024-01-30
51418,2,1011,8,30.0,240.0,2024-08-12
51419,1,1004,9,180.0,1620.0,2024-05-26
51420,2,1001,10,450.0,4500.0,2024-09-18
51421,5,1012,4,40.0,160.0,2024-11-10
51422,2,1011,1,30.0,30.0,2024-07-03
51423,2,1011,1,30.0,30.0,2024-03-21
51424,1,1005,7,185.0,1295.0,2024-06-29
51425,4,1007,10,45.0,450.0,2024-04-12
51426,5,1001,2,450.0,900.0,2024-02-16
51427,5,1005,9,185.0,1665.0,2024-10-25
51428,3,1006,5,120.0,600.0,2024-04-25
51429,5,1004,8,180.0,1440.0,2024-07-25
51430,5,1001,5,450.0,2250.0,2024-03-30
51431,4,1009,2,85.0,170.0,2024-10-13
51432,1,1009,5,85.0,425.0,2024-06-23
51433,1,1013,9,120.0,1080.0,2024-05-11
51434,5,1014,10,35.0,350.0,2024-05-08
51435,4,1007,10,45.0,450.0,2024-09-04
51436,2,1013,6,120.0,720.0,2024-08-22
51437,4,1010,1,25.0,25.0,2024-09-03
51438,1,1005,2,185.0,370.0,2024-07-14
51439,2,1011,4,30.0,120.0,2024-06-10
51440,4,1006,9,120.0,1080.0,2024-10-01
51441,1,1012,5,40.0,200.0,2024-05-07
51442,3,1002,7,35.0,245.0,2024-12-10
51443,3,1002,9,35.0,315.0,2024-04-01
51444,4,1006,6,120.0,720.0,2024-04-21
51445,5,1005,3,185.0,555.0,2024-12-15
51446,2,1008,4,65.0,260.0,2024-04-30
51447,2,1014,5,35.0,175.0,2024-04-15
51448,2,1004,4,180.0,720.0,2024-11-12
51449,3,1003,2,55.0,110.0,2024-03-02
51450,1,1011,8,30.0,240.0,2024-11-10
51451,1,1013,9,120.0,1080.0,2024-01-22
51452,4,1006,10,120.0,1200.0,2024-06-10
51453,4,1010,5,25.0,125.0,2024-09-08
51454,2,1013,9,120.0,1080.0,2024-05-23
51455,4,1004,10,180.0,1800.0,2024-03-06
51456,1,1009,7,85.0,595.0,2024-09-01
51457,5,1001,9,450.0,4050.0,2024-06-26
51458,4,1014,3,35.0,105.0,2024-08-22
51459,1,1012,9,40.0,360.0,2024-08-23
51460,3,1012,1,40.0,40.0,2024-01-07
51461,2,1007,10,45.0,450.0,2024-02-21
51462,3,1006,10,120.0,1200.0,2024-05-12
51463,2,1009,5,85.0,425.0,2024-05-01
51464,3,1008,10,65.0,650.0,2024-06-24
51465,3,1003,8,55.0,440.0,2024-08-05
51466,2,1007,6,45.0,270.0,2024-07-05
51467,4,1005,8,185.0,1480.0,2024-04-02
51468,5,1003,10,55.0,550.0,2024-12-17
51469,2,1014,2,35.0,70.0,2024-05-18
51470,2,1009,7,85.0,595.0,2024-07-14
51471,2,1003,3,55.0,165.0,2024-08-30
51472,1,1003,7,55.0,385.0,2024-09-12
51473,2,1014,9,35.0,315.0,2024-09-30
51474,3,1013,8,120.0,960.0,2024-06-02
51475,3,1009,10,85.0,850.0,2024-01-25
51476,4,1002,3,35.0,105.0,2024-01-31
51477,2,1014,5,35.0,175.0,2024-08-31
51478,1,1008,6,65.0,390.0,2024-05-13
51479,3,1006,9,120.0,1080.0,2024-10-12
51480,3,1006,1,120.0,120.0,2024-07-29
51481,1,1006,10,120.0,1200.0,2024-04-11
51482,5,1010,9,25.0,225.0,2024-03-30
51483,3,1006,6,120.0,720.0,2024-12-10
51484,5,1008,8,65.0,520.0,2024-02-10
51485,4,1010,5,25.0,125.0,2024-08-25
51486,2,1014,3,35.0,105.0,2024-11-23
51487,3,1007,10,45.0,450.0,2024-10-19
51488,4,1014,2,35.0,70.0,2024-02-10
51489,2,1006,4,120.0,480.0,2024-06-09
51490,3,1011,5,30.0,150.0,2024-12-29
51491,3,1010,7,25.0,175.0,2024-05-18
51492,4,1013,6,120.0,720.0,2024-10-27
51493,5,1008,7,65.0,455.0,2024-03-26
51494,2,1014,1,35.0,35.0,2024-03-05
51495,2,1011,5,30.0,150.0,2024-12-24
51496,1,1004,3,180.0,540.0,2024-07-22
51497,1,1002,2,35.0,70.0,2024-08-30
51498,5,1001,1,450.0,450.0,2024-07-22
51499,5,1013,2,120.0,240.0,2024-02-23
51500,3,1010,3,25.0,75.0,2024-02-13
61500,3,1010,3,25.0,75.0,2024-02-13
51501,4,1005,4,185.0,740.0,2024-05-06
51502,3,1008,3,65.0,195.0,2024-03-08
51503,5,1014,3,35.0,105.0,2024-01-15
51504,1,1011,6,30.0,180.0,2024-06-15
51505,4,1008,9,65.0,585.0,2024-05-19
51506,5,1008,3,65.0,195.0,2024-12-23
51507,5,1003,10,55.0,550.0,2024-11-01
51508,4,1011,10,30.0,300.0,2024-08-10
51509,5,1011,9,30.0,270.0,2024-06-07
51510,3,1008,9,65.0,585.0,2024-04-26
51511,1,1008,5,65.0,325.0,2024-07-06
51512,4,1005,3,185.0,555.0,2024-06-04
51513,1,1001,9,450.0,4050.0,2024-03-10
51514,3,1005,8,185.0,1480.0,2024-09-30
51515,1,1012,8,40.0,320.0,2024-09-01
51516,3,1001,7,450.0,3150.0,2024-05-29
51517,5,1004,1,180.0,180.0,2024-10-07
51518,3,1004,7,180.0,1260.0,2024-10-14
51519,4,1007,4,45.0,180.0,2024-03-24
51520,4,1014,7,35.0,245.0,2024-04-22
51521,3,1002,7,35.0,245.0,2024-11-16
51522,2,1009,10,85.0,850.0,2024-12-21
51523,3,1005,9,185.0,1665.0,2024-05-17
51524,4,1004,2,180.0,360.0,2024-04-03
51525,2,1005,2,185.0,370.0,2024-11-22
51526,4,1010,8,25.0,200.0,2024-05-19
51527,5,1008,4,65.0,260.0,2024-06-13
51528,1,1003,1,55.0,55.0,2024-09-30
51529,1,1003,2,55.0,110.0,2024-05-24
51530,3,1003,8,55.0,440.0,2024-01-05
51531,2,1002,3,35.0,105.0,2024-01-08
51532,4,1004,6,180.0,1080.0,2024-08-03
51533,3,1013,8,120.0,960.0,2024-07-09
51534,4,1012,1,40.0,40.0,2024-06-18
51535,1,1014,3,35.0,105.0,2024-01-29
51536,3,1013,7,120.0,840.0,2024-02-06
51537,5,1008,3,65.0,195.0,2024-04-08
51538,3,1014,7,35.0,245.0,2024-01-07
51539,1,1013,4,120.0,480.0,2024-07-16
51540,4,1004,1,180.0,180.0,2024-04-11
51541,4,1012,2,40.0,80.0,2024-09-23
51542,2,1008,7,65.0,455.0,2024-12-14
51543,3,1006,3,120.0,360.0,2024-11-18
51544,1,1012,9,40.0,360.0,2024-09-23
51545,1,1005,8,185.0,1480.0,2024-11-22
51546,3,1004,6,180.0,1080.0,2024-01-27
51547,2,1002,4,35.0,140.0,2024-11-20
51548,4,1006,1,120.0,120.0,2024-03-26
51549,3,1010,2,25.0,50.0,2024-07-21
51550,2,1001,1,450.0,450.0,2024-10-24
51551,4,1012,10,40.0,400.0,2024-03-20
51552,3,1013,2,120.0,240.0,2024-05-07
51553,2,1008,2,65.0,130.0,2024-12-17
51554,5,1006,1,120.0,120.0,2024-01-31
51555,3,1011,3,30.0,90.0,2024-12-25
51556,5,1013,2,120.0,240.0,2024-03-05
51557,4,1004,6,180.0,1080.0,2024-10-12
51558,3,1013,8,120.0,960.0,2024-04-08
51559,1,1012,7,40.0,280.0,2024-07-02
51560,2,1005,1,185.0,185.0,2024-09-05
51561,4,1009,5,85.0,425.0,2024-10-04
51562,4,1004,10,180.0,1800.0,2024-04-05
51563,5,1006,6,120.0,720.0,2024-08-27
51564,3,1014,10,35.0,350.0,2024-10-10
51565,2,1002,9,35.0,315.0,2024-03-20
51566,4,1005,5,185.0,925.0,2024-10-04
51567,3,1008,1,65.0,65.0,2024-11-22
51568,5,1007,3,45.0,135.0,2024-01-10
51569,5,1014,6,35.0,210.0,2024-11-13
51570,2,1006,2,120.0,240.0,2024-12-03
51571,5,1014,7,35.0,245.0,2024-04-07
51572,5,1011,8,30.0,240.0,2024-10-09
51573,2,1010,5,25.0,125.0,2024-06-14
51574,4,1011,6,30.0,180.0,2024-02-26
51575,1,1009,2,85.0,170.0,2024-01-23
51576,2,1003,1,55.0,55.0,2024-04-13
51577,1,1008,4,65.0,260.0,2024-02-20
51578,1,1010,7,25.0,175.0,2024-12-02
51579,4,1009,10,85.0,850.0,2024-12-25
51580,5,1005,1,185.0,185.0,2024-07-06
51581,2,1010,2,25.0,50.0,2024-01-07
51582,2,1011,8,30.0,240.0,2024-02-10
51583,4,1013,1,120.0,120.0,2024-07-03
51584,5,1012,7,40.0,280.0,2024-07-07
51585,1,1014,10,35.0,350.0,2024-05-16
51586,5,1001,2,450.0,900.0,2024-06-04
51587,1,1004,9,180.0,1620.0,2024-02-19
51588,1,1012,4,40.0,160.0,2024-09-29
51589,4,1004,4,180.0,720.0,2024-09-26
51590,2,1010,3,25.0,75.0,2024-10-12
51591,5,1007,2,45.0,90.0,2024-11-22
51592,5,1006,8,120.0,960.0,2024-12-25
51593,4,1002,3,35.0,105.0,2024-04-02
51594,5,1007,9,45.0,405.0,2024-06-21
51595,2,1009,10,85.0,850.0,2024-08-14
51596,3,1006,9,120.0,1080.0,2024-06-15
51597,3,1007,7,45.0,315.0,2024-06-14
51598,5,1004,10,180.0,1800.0,2024-10-06
51599,2,1007,9,45.0,405.0,2024-05-10
51600,3,1008,8,65.0,520.0,2024-07-22
51601,1,1012,1,40.0,40.0,2024-05-25
51602,5,1001,9,450.0,4050.0,2024-03-10
51603,3,1001,5,450.0,2250.0,2024-04-23
51604,2,1014,6,35.0,210.0,2024-01-12
51605,3,1009,9,85.0,765.0,2024-10-11
51606,5,1010,3,25.0,75.0,2024-02-18
51607,1,1008,6,65.0,390.0,2024-03-20
51608,2,1005,6,185.0,1110.0,2024-10-25
51609,2,1004,5,180.0,900.0,2024-06-02
51610,1,1010,7,25.0,175.0,2024-10-18
51611,2,1012,2,40.0,80.0,2024-06-15
51612,4,1003,8,55.0,440.0,2024-12-19
51613,5,1014,2,35.0,70.0,2024-10-31
51614,3,1001,10,450.0,4500.0,2024-07-14
51615,1,1013,1,120.0,120.0,2024-06-20
51616,3,1014,7,35.0,245.0,2024-08-01
51617,1,1014,4,35.0,140.0,2024-11-30
51618,5,1001,7,450.0,3150.0,2024-01-28
51619,3,1009,1,85.0,85.0,2024-06-12
51620,5,1010,3,25.0,75.0,2024-06-16
51621,5,1012,4,40.0,160.0,2024-03-19
51622,1,1011,7,30.0,210.0,2024-08-16
51623,5,1010,9,25.0,225.0,2024-02-16
51624,2,1007,5,45.0,225.0,2024-07-20
51625,2,1003,6,55.0,330.0,2024-02-12
51626,4,1010,1,25.0,25.0,2024-10-07
51627,4,1005,2,185.0,370.0,2024-07-23
51628,5,1007,3,45.0,135.0,2024-03-10
51629,4,1009,4,85.0,340.0,2024-09-06
51630,4,1011,10,30.0,300.0,2024-04-10
51631,5,1010,9,25.0,225.0,2024-05-06
51632,2,1002,5,35.0,175.0,2024-08-08
51633,3,1011,10,30.0,300.0,2024-02-15
51634,1,1011,7,30.0,210.0,2024-08-04
51635,3,1006,4,120.0,480.0,2024-06-13
51636,3,1010,1,25.0,25.0,2024-06-05
51637,2,1006,10,120.0,1200.0,2024-08-14
51638,5,1003,8,55.0,440.0,2024-01-23
51639,2,1004,6,180.0,1080.0,2024-03-20
51640,1,1002,1,35.0,35.0,2024-05-04
51641,5,1003,5,55.0,275.0,2024-01-08
51642,3,1012,2,40.0,80.0,2024-06-05
51643,4,1008,1,65.0,65.0,2024-06-18
51644,2,1012,9,40.0,360.0,2024-04-18
51645,2,1009,9,85.0,765.0,2024-05-12
51646,5,1008,10,65.0,650.0,2024-03-13
51647,1,1007,10,45.0,450.0,2024-12-05
51648,5,1001,5,450.0,2250.0,2024-03-28
51649,1,1005,4,185.0,740.0,2024-12-22
51650,5,1005,1,185.0,185.0,2024-08-26
51651,1,1002,7,35.0,245.0,2024-12-04
51652,3,1011,6,30.0,180.0,2024-02-25
51653,1,1005,7,185.0,1295.0,2024-04-28
51654,4,1009,2,85.0,170.0,2024-06-10
51655,4,1014,10,35.0,350.0,2024-09-29
51656,1,1003,4,55.0,220.0,2024-09-13
51657,4,1009,1,85.0,85.0,2024-01-21
51658,2,1009,5,85.0,425.0,2024-06-19
51659,4,1007,3,45.0,135.0,2024-01-10
51660,3,1011,6,30.0,180.0,2024-06-30
